order_id,date_case,country,area,location,type,activity,species
5507.0,2012.05.09,USA,Florida,"Vero Beach, Indian River County",Unprovoked,Swimming,
5506.0,2012.05.06,USA,California,Off Catalina Island,Unprovoked,Paddle boarding,white shark
5505.0,2012.04.19,USA,Florida,"Indialantic, Brevard County",Unprovoked,Surfing,5' shark
5504.0,2012.04.19,SOUTH AFRICA,Western Cape Province,Caves near Kogel Bay,Unprovoked,Body boarding,"white shark, 4 m to 5m"
5503.0,2012.04.11,AUSTRALIA,South Australia,"Dolphin Bay, Innes National Park",Boating,Kayaking,"white shark, 6m"
5502.0,2012.04.03,USA,Hawaii,"Leftovers near Chun's Reef, Oahu",Unprovoked,Surfing,"tiger shark, 10'"
5501.0,2012.04.00,USA,Florida,"Sanibel Island, Lee County",Unprovoked,,a small shark
5500.0,2012.03.31,AUSTRALIA,Western Australia,Stratham Beach,Unprovoked,Scuba diving,"white shark, 4m"
5499.0,2012.03.24,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,
5498.0,2012.03.22,AUSTRALIA,Western Australia,Kalbarri,Boating,Crayfishing,white shark
5497.0,2012.03.20,AUSTRALIA,Queensland,Nobby's Beach,Unprovoked,Surfing,possibly a bull shark
5496.0,2012.03.15,USA,Florida,"Jensen Beach, Martin County ",Unprovoked,Surfing,possibly a 5' to 6' bull shark
5495.0,2012.03.14,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,4' to 5' shark
5494.0,2012.03.14,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,4' to 5' shark
5493.0,2012.03.06,NEW ZEALAND,North Island,"Opunake, Taranake",Unprovoked,Surfing,
5492.0,2012.03.06,AUSTRALIA,Victoria,"Shipwreck Cove, Melbourne Aquarium",Provoked,"Diving, feeding sharks","tawny nurse shark, 40cm"
5491.0,2012.03.05,REUNION,Saint-Benoit,Port de la Marine,Unprovoked,Body boarding,
5490.0,2012.03.04,USA,Florida,"Playalinda Beach, Brevard County",Unprovoked,Kite Surfing,4' shark
5489.0,2012.03.03,SAUDI ARABIA,Tabuk Province,Off Duba,Invalid,Attempting to Kite surf from Egypt to Saudi Arabia,
5488.0,2012.03.01,CHILE,Antofagasta Province,Antofagasta,Provoked,Fishing (illegally),
5487.0,2012.02.26,USA,Florida,"Palm Beach Inlet, Palm Beach County",Provoked,Kite Surfing,spinner shark
5486.0,2012.02.25,AUSTRALIA,New South Wales,Broughton Island,Unprovoked,Fishing,grey nurse shark
5485.0,2012.02.20,SOUTH AFRICA,Western Cape Province,Strandfontein,Boating,Fishing,"white shark, 7m"
5484.0,2012.02.06,AUSTRALIA,Queensland,Wurtulla,Unprovoked,Surfing,
5483.0,2012.01.27,USA,Hawaii,Lanai,Unprovoked,Snorkeling,6' to 8' shark
5482.0,2012.01.19,AUSTRALIA,Western Australia,Coral Bay,Unprovoked,Snorkeling,"tiger shark, 3m"
5481.0,2012.01.22,BAHAMAS,,Cat Island,Unprovoked,"Diving, photographing sharks",tiger shark
5480.0,2012.01.18,TAIWAN,Taitung ,Taimali,Provoked,Fishing,"blue shark, 70-kg blue shark"
5479.0,2012.01.18,AUSTRALIA,New South Wales,Redhead Beach,Unprovoked,Surfing,"white shark, 2.7 m"
5478.0,2012.01.15,SOUTH AFRICA,Eastern Cape Province,"Second Beach, Port St. Johns",Unprovoked,Swimming,thought to involve a bull shark
5477.0,2012.01.13,USA,Oregon,"Lincoln City, Lincoln County",Unprovoked,Surfing,white shark
5476.0,2012.01.03,AUSTRALIA,New South Wales,North Avoca Beach,Unprovoked,Surfing,2 m shark
5475.0,2012.01.02,AUSTRALIA,Queensland,Duranbah,Unprovoked,Spearfishing,allegedly a 4 m tiger shark
5474.0,2011.12.31,USA,Florida,"Jupiter, Palm Beach County",Unprovoked,,
5473.0,2011.12.26,ANTIGUA,St John's,Fort James Beach,Invalid,Swimming,not valid
5472.0,2011.12.25,ECUADOR,Santa Elena,Barandúa Beach,Unprovoked,Surfing,
5471.0,2011.12.23,USA,Florida,New Smyrna Beach,Unprovoked,Surfing,
5470.0,2011.12.21,USA,Hawaii,"Makahuena Point, Kauai",Provoked,Canoeing,7' to 8' shark
5469.0,2011.12.21,SOUTH AFRICA,Eastern Cape Province,"Noordhoek, Port Elizabeth",Boating,Kayak Fishing,
5468.0,2011.12.11,AUSTRALIA,New South Wales,Angourie,Unprovoked,Surfing,"white shark, 2.5m"
5467.0,2011.12.07,SOUTH AFRICA,KwaZulu-Natal,Between Sodwana & Cape Vidal,Invalid,Surf skiing ,not valid
5466.0,2011.12.07,AUSTRALIA,New South Wales,Maroubra,Unprovoked,Surfing,wobbegong shark
5465.0,2011.12.06,USA,Oregon,Seaside Cove,Unprovoked,Surfing,
5464.0,2011.12.05,AUSTRALIA,Queensland,Bushy Ilet,Invalid,Spearfishing,not valid
5463.0,2011.12.02,AUSTRALIA,New South Wales,Broken Head,Unprovoked,Surfing,
5462.0,2011.11.29,INDONESIA,Bali,Tabanan,Unprovoked,Surfing,
5461.0,2011.11.28,AUSTRALIA,Queensland,Peregian,Unprovoked,Swimming,wobbegong shark?
5460.0,2011.11.22,USA,California,Pigeon Point,Boating,Kayaking,"white shark, 15' to 16'"
5459.0,2011.11.20,PAPUA NEW GUINEA,East New Britain,Pigeon Island,Unprovoked,Scuba diving,
5458.0,2011.11.12,BRAZIL,Pernambuco,"Punta Del Chifre Beach, Olinda",Unprovoked,Surfing,
5457.0,2011.11.11,REUNION,Bois-Blanc ,Sainte-Rose,Unprovoked,Free diving / spearfishing,
5456.0,2011.10.29,USA,California,"Marina State Beach, Monterey County",Unprovoked,Surfing,white shark
5455.0,2011.10.28,SCOTLAND,Moray,Spey Bay,Unprovoked,Surfing,8' to 10' shark
5454.0,2011.10.28,SOUTH AFRICA,KwaZulu-Natal,"uShaka Aquarium, Durban",Provoked,Diving,raggedtooth shark
5453.0,2011.10.22,AUSTRALIA,Western Australia,Rottnest Island,Unprovoked,Diving,"white shark, 10'"
5452.0,2011.10.20,USA,Oregon,"Newport, Lincoln County",Unprovoked,Surfing,"white shark, 15'"
5451.0,2011.10.19,AUSTRALIA,Victoria,Elwood Beach,Unprovoked,Diving,"port jackson shark, 1m"
5450.0,2011.10.11,USA,Florida,Cape Canaveral,Unprovoked,Surfing,3' shark
5449.0,2011.10.10,USA,Oregon,Seaside,Unprovoked,Surfing,10' to 12' shark
5448.0,2011.10.09,AUSTRALIA,Western Australia,Cottesloe Beach,Unprovoked,Swimming,
5447.0,2011.10.05,REUNION,,Cap La Houssaye,Boating,Canoeing,2 to 2.5 m shark
5446.0,2011.10.02,USA,Florida,"Santa Maria Island, Manatee County",Unprovoked,Wade fishing,
5445.0,2011.10.01,USA,Alabama,"Gulf Shores, Baldwin County",Unprovoked,,
5444.0,2011.09.30,USA,Puerto Rico,Hatillo Beach,Invalid,Surfing,no shark involvement
5443.0,2011.09.28,DOMINICAN REPUBLIC,Samaná Province,Playa Jackson ,Provoked,Fishing,
5442.0,2011.09.28,SOUTH AFRICA,Western Cape Province,Clovely Beach,Unprovoked,Swimming,white shark
5441.0,2011.09.24,USA,Florida,"Santa Maria Island, Manatee County",Unprovoked,Spearfishing,"bull shark, 6'"
5440.0,2011.09.24,USA,South Carolina,"North Myrtle Beach, Horry County",Unprovoked,Jumping in the waves,
5439.0,2011.09.20,USA,Hawaii,Kauai,Boating,Canoeing,
5438.0,2011.09.19,REUNION,Saint-Gilles,Boucan-Canot,Unprovoked,Body boarding,
5437.0,2011.09.17,KENYA,Coast Province,"Mama Ngina Beach, Mombasa ",Unprovoked,Swimming,
5436.0,2011.09.16,USA,Florida,New Smyrna Beach,Unprovoked,Surfing,4' to 6' shark
5435.0,2011.09.11,USA,California,"Samoa Beach, Humboldt County",Unprovoked,Surfing,
5434.0,2011.09.11,PAPUA NEW GUINEA,Central Province,"Hula, near Port Moresby",Unprovoked,Kite Surfing,"tiger shark, 2m"
5433.0,2011.09.04,USA,Hawaii,"Nimitz State Beach, Oahu",Unprovoked,Surfing,
5432.0,2011.09.04,AUSTRALIA,Western Australia, Bunker Bay,Unprovoked,Body boarding,white shark
5431.0,2011.09.02,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,"6' shark, possibly a blactip or spinner shark"
5430.0,2011.08.31,USA,Florida,Crescent Beach St. Johns County,Unprovoked,Surfing,6' shark
5429.0,2011.08.28,AUSTRALIA,Queensland,Fantome Island,Invalid,Swimming,not valid
5428.0,2011.08.28,USA,Texas,"Grass Island, Aransas County",Unprovoked,Wade Fishing,
5427.0,2011.08.26,RUSSIA,Primorsky Krai,Slavyanka,Unprovoked,"Standing, collecting sea stars",
5426.0,2011.08.24,USA,North Carolina,"Buxton Beach, Dare County",Unprovoked,Surfing,
5425.0,2011.08.24,USA,North Carolina,Holden Beach. Brunswick County,Unprovoked,,
5424.0,2011.08.23,SOUTH AFRICA,Western Cape Province,"Lookout Beach, near the Keurbooms river mouth in Plettenberg Bay",Unprovoked,Surfing,"white shark, >6'"
5423.0,2011.08.18,RUSSIA,"Peter the Great Bay, Khasan, Primorsky Krai (Far East)",Zheltukhin Island,Unprovoked,Swimming,
5422.0,2011.08.17,USA,North Carolina,"Kure Beach, New Hanover County",Unprovoked,Wading,possibly a 5' to 6' sandtiger shark
5421.0,2011.08.17,USA,North Carolina,"Wrightsville Beach, New Hanover County",Invalid,,not valid
5420.0,2011.08.17,RUSSIA,"Telyakovsky Bay, Khasan,  Primorsky Krai (Far East)",Vityaz,Unprovoked,Swimming,4 m shark
5419.0,2011.08.16,FRENCH POLYNESIA,Society Islands,"Teahupoo, Tahiti",Unprovoked,Surfing,grey reef shark
5418.0,2011.08.16,USA,Puerto Rico, Vieques,Unprovoked,Floating ,
5417.0,2011.08.16,SEYCHELLES,Praslin,Anse Lazio ,Unprovoked,Swimming or Snorkeling,"bull shark, 6'"
5416.0,2011.08.15,USA,South Carolina,"Myrtle Beach, Horry County",Invalid,Playing in the surf,not valid
5415.0,2011.08.11,USA,North Carolina,Beaufort Inlet,Unprovoked,Swimming,
5414.0,2011.08.01,SEYCHELLES,Praslin,Anse Lazio ,Unprovoked,Diving,
5413.0,2011.07.31,BRAZIL,Pernambuco,Praia do Pina,Invalid,Swimming,not valid
5412.0,2011.07.30,PHILIPPINES,,,Sea Disaster,Sea disaster,
5411.0,2011.07.25,USA,New Jersey,"Egg Harbor, Atlantic County",Unprovoked,Wade Fishing,
5410.0,2011.07.22,SOUTH AFRICA,Eastern Cape Province,"Cintza Beach, East London",Unprovoked,Surfing,"white shark, 3m to 4m"
5409.0,2011.07.19,USA,North Carolina,"Ocracoke Island, Hyde County",Unprovoked,Boogie Boarding,
5408.0,2011.07.15,REUNION,Saint-Gilles,Brisants. ,Boating,Kayaking or Wave skiing,
5407.0,2011.07.13,USA,Texas,"South Padre Island, Cameron County",Unprovoked,Surf fishing,
5406.0,2011.07.13,BAHAMAS,Grand Bahama Island,Off Lucaya,Unprovoked,Scuba diving,
5405.0,2011.07.07,USA,Texas,"Sunday Beach, Matagorda Island, Calhoun  County",Unprovoked,Swimming,
5404.0,2011.07.07,USA,Texas,"Mustang Island, Nueces County",Unprovoked,Wade Fishing,
5403.0,2011.07.06,REUNION,Saint-Gilles,Roches Noires,Unprovoked,Surfing,
5402.0,2011.07.05,COLUMBIA,Sucre,"Libertad, San Onofre",Unprovoked,Kayaking,
5401.0,2011.06.30,TURKS & CAICOS,Middle Caicos,Mudjin Harbor,Unprovoked,Snorkeling,
5400.0,2011.06.29,BRAZIL,Pernambuco,Praia do Pina,Unprovoked,Surfing,
5399.0,2011.06.28,SOUTH AFRICA,KwaZulu-Natal,Aliwal Shoal,Unprovoked,Scuba diving,"bull shark, 3m female"
5398.0,2011.06.26,USA,North Carolina,"North Topsail Beach, Onslow County",Unprovoked,Playing in the surf,"bull shark, 6'"
5397.0,2011.06.24,USA,California,"San Onofre State Beach, San Diego County",Unprovoked,Surfing,"white shark, 5' k"
5396.0,2011.06.21,USA,Florida,"Perdido Key, Escambia County",Unprovoked,Jet skiing,
5395.0,2011.06.19,TURKS & CAICOS,Caicos Bank,French Cay,Unprovoked,Spearfishing,5' shark
5394.0,2011.06.19,COSTA RICA,Guanacaste,Playa Grande,Unprovoked,Surfing,
5393.0,2011.06.15,REUNION,Saint-Gilles-les-Bains,Boucan-Canot,Unprovoked,Boogie Boarding,
5392.0,2011.06.14,UNITED KINGDOM,Cornwall,St. Ives,Boating,Fishing,"oceanic whitetip shark, 7'"
5391.0,2011.06.12,USA,Florida,"Off Jupiter Inlet, Palm Beach County",Unprovoked,Scuba diving,"blacktip shark, 4'"
5390.0,2011.06.06,COLUMBIA,San Andrés archipelago,Albuquerque Cay,Unprovoked,Spearfishing,
5389.0,2011.06.06,USA,California,"La Jolla, San Diego County",Unprovoked,Spearfishing,"sevengill shark, 6' to 8'"
5388.0,2011.06.06,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Wading,3' to 4' shark
5387.0,2011.06.01,MALAYSIA,Kedah,Palau Payar,Unprovoked,Snorkeling,blacktip reef shark
5386.0,2011.05.30,USA,Texas,"Follett's Island, Brazoria County",Unprovoked,Standing or boogie boardin,
5385.0,2011.05.29,SOUTH AFRICA,Western Cape Province,Robberg Beach,Unprovoked,Surfing,white shark
5384.0,2011.05.25,USA,Hawaii,"Lyman Beach, Kailua-Kona",Unprovoked,Surfing,"tiger shark, 10'"
5383.0,2011.05.22,USA,Hawaii,"Lyman Beach, Kailua-Kona",Unprovoked,Paddle boarding,tiger shark
5382.0,2011.05.21,SOUTH AFRICA,KwaZulu-Natal,Levan Point,Unprovoked,Spearfishing,zambesi shark
5381.0,2011.05.13,USA,Florida,"Ponte Vedra Beach, St Johns County",Unprovoked,Body surfing,
5380.0,2011.05.21,NEW CALEDONIA,North Province,Kendec,Unprovoked,Kite Boarding,"tiger shark, 2.8m"
5379.0,2011.05.13,USA,Florida,"Ormond Beach, Volusia County",Unprovoked,Surfing,
5378.0,2011.05.10,USA,Florida,Miami,Provoked,Fishing ,"sandbar shark, 8'"
5377.0,2011.05.07,UNITED ARAB EMIRATES (UAE),Umm al Qaywayan Province,Khor Fakkan ,Invalid,Fishing ,invalid
5376.0,2011.05.04,SOUTH AFRICA,KwaZulu-Natal,Palm Beach,Unprovoked,Spearfishing,
5375.0,2011.04.26,USA,Florida,"Riviera Beach, Palm Beach County",Unprovoked,Spearfishing,"bull shark, 12'"
5374.0,2011.04.23,AUSTRALIA,Western Australia,Red Bluffs,Unprovoked,Washing sand off a speared fish,"reef shark, 1.5m"
5373.0,2011.04.22,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing ,1' to 2' shark
5372.0,2011.04.16,NEW ZEALAND,South Island,Snapper Point,Unprovoked,Surfing,possibly a bronze whaler shark
5371.0,2011.04.12,INDONESIA,Bali,Balian,Unprovoked,Surfing,"bull shark, 2.5 m"
5370.0,2011.04.08,FIJI,Vitu Levu,"Malake Island, Ra Province",Unprovoked,Diving,
5369.0,2011.03.29,USA,Texas,Matagorda Beach,Provoked,"Standing, holding shark pup",blacktip shark pup
5368.0,2011.03.24,MEXICO,Quintana Roo,"Gaviotas Beach, Cancun",Unprovoked,Swimming,bull shark
5367.0,2011.03.23,AUSTRALIA,New South Wales,Crowdy Head,Unprovoked,Surfing,"bull shark, 2.5m"
5366.0,2011.03.21,MEXICO,Quintana Roo,,Unprovoked,Swimming,
5365.0,2011.03.21,FIJI,,Nukudamu ,Unprovoked,Diving / fishing,
5364.0,2011.03.16,AUSTRALIA,New South Wales,"Jimmys Beach, Port Stephens",Unprovoked,Wakeboarding,3 m to 4 m shark
5363.0,2011.03.10,EGYPT,South Sinai Peninsula,Sharm-el-Sheikh,Invalid,,
5362.0,2011.03.10,AUSTRALIA,New South Wales,"Tallow Beach, Byron Bay",Unprovoked,Surfing,
5361.0,2011.02.28,AUSTRALIA,Queensland,Between ,Provoked,Fishing,"bull shark, 2m"
5360.0,2011.02.23,NEW CALEDONIA, Loyalty Islands,"Bay of Bweedro, Ouvéa",Unprovoked,Spearfishing,1.5 m shark
5359.0,2011.02.19,REUNION,Saint Gilles ,Trois-Roches,Unprovoked,Surfing,
5358.0,2011.02.17,AUSTRALIA,South Australia,Off Perforated Island near Coffin Bay,Unprovoked,Diving for abalone,white shark x 2
5357.0,2011.02.13,AUSTRALIA,Queensland,Sunshine Beach,Provoked,Fishing,1 m shark
5356.0,2011.02.12,AUSTRALIA,Western Australia,Exmouth,Unprovoked,Snorkeling,
5355.0,2011.02.04,MEXICO,Colima,"Manzanillo, Revillagigedo Islands",Provoked,Shark fishing on the Ricardo Astorga,
5354.0,2011.02.02,SOUTH AFRICA,Eastern Cape Province,"Sundays River Mouth, Port Elizabeth",Unprovoked,Surf fishing,
5353.0,2011.01.31,MEXICO,Quintana Roo,Cancun,Unprovoked,Swimming,6' shark
5352.0,2011.01.28,MEXICO,Colima,Revillagigedo Islands,Provoked,Shark fishing on the Don Agustín-VI. ,
5351.0,2011.01.26,BAHAMAS,West End,Tiger Beach,Unprovoked,Scuba diving,caribbean reef shark
5350.0,2011.01.20,AUSTRALIA,New South Wales,Cudgen Creek ,Invalid,Swimming,not valid
5349.0,2011.01.15,SOUTH AFRICA,Eastern Cape Province,"Second Beach, Port St. John's",Unprovoked,Surfing,
5348.0,2011.01.12,MEXICO,Quintana Roo,Xcalak ,Unprovoked,Attempting to fix motor,
5347.0,2011.01.03,AUSTRALIA,Western Australia,Busselton,Boating,Fishing,white shark
5346.0,2010.12.26,USA,Hawaii," Kahului, Maui",Unprovoked,Body boarding,6' shark
5345.0,2010.12.17,FIJI,Vitu Levu,Sigatoka,Unprovoked,Surfing,
5344.0,2010.12.11,USA,Hawaii,"Tavares Bay, Maui",Unprovoked,Surfing,
5343.0,2010.12.05,EGYPT,South Sinai Peninsula,"Middle Garden, Sharm el-Shiekh",Unprovoked,Snorkeling,"oceanic whitetip shark, 2.5m"
5342.0,2010.12.03,INDONESIA,Bali,Balian,Unprovoked,Surfing,
5341.0,2010.12.01,EGYPT,South Sinai Peninsula,"Ras Nasrani, Sharm el-Sheikh",Unprovoked,Snorkeling,mako shark
5340.0,2010.12.01,EGYPT,South Sinai Peninsula,"Ras Nasrani, Sharm el-Sheikh",Unprovoked,Snorkeling,mako shark
5339.0,2010.11.30,EGYPT,South Sinai Peninsula,"Coral Bay, Sharm el-Sheikh",Unprovoked,Snorkeling,"oceanic whitetip shark, 2.5m, female"
5338.0,2010.11.30,EGYPT,South Sinai Peninsula,"Coral Bay, Sharm el-Sheikh",Unprovoked,Snorkeling,"oceanic whitetip shark, 2.5m, female"
5337.0,2010.11.27,SAMOA,,,Unprovoked,Fishing,
5336.0,2010.11.27,AUSTRALIA,Western Australia,Native Dog Beach,Invalid,Swimming,not valid
5335.0,2010.11.19,USA,Palmyra Atoll,,Provoked,Snorkeling,
5334.0,2010.11.15,DOMINICAN REPUBLIC,,Boca Chica,Unprovoked,Diving,
5333.0,2010.11.14,INDONESIA,Bali,Balian,Unprovoked,Surfing,
5332.0,2010.11.12,AUSTRALIA,Western Australia,Between Carnac and Garden Islands,Boating,Fishing,white shark
5331.0,2010.10.30,AUSTRALIA,Western Australia,Off Garden Island,Unprovoked,Snorkeling,white shark
5330.0,2010.10.28,AUSTRALIA,Western Australia,Cheynes Beach,Unprovoked,Spearfishing,
5329.0,2010.10.28,USA,Oregon,Florence,Unprovoked,Surfing,
5328.0,2010.10.25,AZORES,,350 miles from Faial Island,Provoked,Fishing,
5327.0,2010.10.23,USA,Maine,"Burnt Cove near Eastport, Washington County",Unprovoked,Scuba diving,"porbeagle shark, 8'"
5326.0,2010.10.23,AUSTRALIA,Western Australia,Wedge Island,Unprovoked,Kite Surfing,
5325.0,2010.10.22,USA,California,"Surf Beach, Vandenberg AFB, Santa Barbara County",Unprovoked,Body boarding,"white shark, 14' to 18'"
5324.0,2010.10.20,EGYPT,South Sinai Peninsula,Sharm el-Sheikh ,Unprovoked,Snorkeling,
5323.0,2010.10.09,AUSTRALIA,New South Wales,Mullaway Headland,Unprovoked,Surfing,"bull shark, 1.4m"
5322.0,2010.10.02,BAHAMAS,Exuma Islands,,Unprovoked,Snorkeling,lemon shark
5321.0,2010.10.02,BAHAMAS,Abaco Islands,Elbow Cay,Unprovoked,Surfing,possibly a 6' lemon shark
5320.0,2010.10.01,SOUTH AFRICA,Western Cape Province,"Melkbaai, Strand",Unprovoked,Surfing,
5319.0,2010.09.27,USA,Oregon,Winchester Bay,Unprovoked,Surfing,white shark
5318.0,2010.09.24,USA,Virginia,Sandridge Beach,Unprovoked,Surfing,
5317.0,2010.09.21,SOUTH AFRICA,Western Cape Province,Between Dyer Island and Pearly Beach,Unprovoked,Swimming,white shark
5316.0,2010.09.13,AUSTRALIA,New South Wales,Fraser's Reef,Unprovoked,Surfing,2m shark
5315.0,2010.09.07,USA,Florida,"St. Augustine, St. John's County",Unprovoked,Swimming,3' shark
5314.0,2010.09.06,TONGA,Ha'api ,,Unprovoked,Swimming /  Whale Watching,
5313.0,2010.09.04,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,
5312.0,2010.09.03,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,
5311.0,2010.09.03,USA,Florida,"New Smyrna Beach, Volusia County",Unprovoked,Surfing,
5310.0,2010.09.02,SOLOMON ISLANDS,Western Province,,Unprovoked,,
5309.0,2010.08.29,BAHAMAS,Exuma Islands,"Off Jaws Beach, New Providence Island",Invalid,Swimming after boat became disabled,not valid
5308.0,2010.08.18,USA,Florida,Crescent Beach St. Johns County,Unprovoked,Boogie Boarding,
5307.0,2010.08.17,AUSTRALIA,Western Australia,Cowaramup Bay,Unprovoked,Surfing,white shark
5306.0,2010.08.14,USA,California,"Pigeon Point, San Mateo County",Boating,Kayak Fishing,white shark
5305.0,2010.08.10,AUSTRALIA,Queensland,"Three Mile Creek, Townsville",Provoked,Fishing,
5304.0,2010.08.10,SOUTH KOREA,Jeju Province,Jeju Island,Unprovoked,Swimming,
5303.0,2010.08.08,AUSTRALIA,New South Wales,Crescent Head,Unprovoked,Surfing,
5302.0,2010.08.07,USA,North Carolina,"Figure Eight Island, Wilmington, New Hanover County",Unprovoked,Surfing,
5301.0,2010.08.07,MALTA,,"Off Fort St. Elmo, Valetta",Unprovoked,Windsurfing,3 m shark
5300.0,2010.08.05,USA,Florida,"Bethune Beach, Volusia County",Invalid,Swimming,not valid
5299.0,2010.08.02,USA,California,"Near oil rig Hondo, 5 nm from Gaviota, Santa Barbara County",Boating,Kayaking,"white shark, 15'"
5298.0,2010.08.02,USA,Florida,"Micklers Landing, St. Johns County",Unprovoked,Standing,3' to 4' shark
5297.0,2010.07.25,USA,South Carolina,"Isle of Palms, Charleston County",Unprovoked,Standing,4' shark
5296.0,2010.07.23,USA,Florida,"Jacksonville Beach, Duval County",Unprovoked,Surfing,
5295.0,2010.07.19,USA,South Carolina,Myrtle Beach,Unprovoked,Swimming,possibly a small blacktip shark
5294.0,2010.07.17,USA,North Carolina,"Wrightsville Beach, New Hanover County",Unprovoked,Swimming,"sandtiger shark, 4' to 5'"
5293.0,2010.07.17,USA,Florida,New Smyrna Beach,Unprovoked,Surfing,a small spinner shark
5292.0,2010.07.16,SPAIN,Grand Canary Island,"Sardina del Norte, Gáldar",Provoked,Swimming,angel shark
5291.0,2010.07.16,USA,Texas,Galveston,Unprovoked,Fishing,
5290.0,2010.07.11,USA,Florida,"Lauderdale-by-the-Sea, Broward County",Provoked,Fishing,"nurse shark, juvenile"
5289.0,2010.07.04,SOUTH AFRICA,KwaZulu-Natal,"Two Mile Reef, Sodwana Bay",Unprovoked,Snorkeling,
5288.0,2010.07.03,USA,New York,Off Long Island,Provoked,Fishing,"blue shark, 7'"
5287.0,2010.07.02,USA,California,"Pismo Beach, San Luis  Obispo County",Unprovoked,Surfing,4' shark
5286.0,2010.07.02,USA,California,"Dog Patch, San Onofre",Unprovoked,Stand-Up Paddleboarding,8' shark
5285.0,2010.06.27,USA,Texas,"Eight Mile Beach, Galveston",Unprovoked,Surfing,"bull shark, 5'"
5284.0,2010.06.25,USA,South Carolina,Fripp Island,Unprovoked,Boogie Boarding,
5283.0,2010.06.25,USA,North Carolina,"Topsail Island, Pender County",Unprovoked,Swimming,
5282.0,2010.06.15,VIETNAM,Binh Dinh Province,Quy Nhon ,Unprovoked,Swimming,1 m shark
5281.0,2010.06.10,USA,Florida,Jacksonville,Unprovoked,Boogie Boarding,4' shark
5280.0,2010.06.06,AUSTRALIA,Western Australia,"Conspicuous Beach, near Walpole",Unprovoked,Surfing,
5279.0,2010.06.00,USA,Florida,"Ponte Vedra Beach, St Johns County",Unprovoked,Surfing,
